unique_key,created_date,closed_date,agency,complaint_type,descriptor,incident_zip,incident_address,borough,latitude,longitude,pii_caller_name,pii_phone,status,resolution_days
311-92456164,2024-07-23 15:13:55,2024-07-26 15:13:55,DOT,Broken Muni Meter,Descriptor_7,10435,76 Lexington Ave,Staten Island,40.644292,-74.125713,Resident_1687,917-484-2865,Closed,3
311-13691350,2023-08-26 11:19:35,2023-09-08 11:19:35,DOB,Noise - Residential,Descriptor_1,10426,1 Broadway,Bronx,40.612429,-74.249656,Resident_1688,917-882-1462,Pending,13
311-91684790,2024-03-25 18:21:07,2024-04-15 18:21:07,DPR,Blocked Driveway,Descriptor_11,10275,444 Park Ave,Manhattan,40.908757,-73.982655,Resident_1689,917-318-4127,Open,21
311-10648650,2024-02-10 09:58:32,2024-03-02 09:58:32,NYPD,Noise - Residential,Descriptor_11,10251,824 5th Ave,Queens,40.685285,-74.056929,Resident_1690,917-268-8950,Closed,21
311-98984913,2024-09-22 12:19:43,2024-10-03 12:19:43,DOT,Broken Muni Meter,Descriptor_9,10154,265 Lexington Ave,Brooklyn,40.692286,-73.940372,Resident_1691,917-394-3469,Pending,11
311-63258594,2024-08-03 17:19:54,2024-08-26 17:19:54,NYPD,Derelict Vehicle,Descriptor_4,10340,79 5th Ave,Bronx,40.779129,-74.096216,Resident_1692,917-153-2277,Open,23
311-62042031,2024-08-10 10:29:57,2024-08-22 10:29:57,DSNY,Street Light Condition,Descriptor_15,10294,959 Broadway,Brooklyn,40.682105,-74.178352,Resident_1693,917-269-6866,Closed,12
311-67096937,2023-06-21 20:17:40,2023-06-23 20:17:40,NYPD,Rodent,Descriptor_10,10408,141 Main St,Manhattan,40.719721,-73.779373,Resident_1694,917-633-7109,In Progress,2
311-60659350,2024-05-29 02:55:04,2024-06-03 02:55:04,DEP,Street Light Condition,Descriptor_13,10310,439 Lexington Ave,Staten Island,40.676731,-73.745437,Resident_1695,917-108-2123,Pending,5
311-36354168,2024-01-17 21:40:20,2024-02-04 21:40:20,DEP,Illegal Parking,Descriptor_10,10254,930 Lexington Ave,Staten Island,40.823425,-74.080871,Resident_1696,917-352-5608,Closed,18
311-90571456,2024-08-13 21:29:47,2024-08-29 21:29:47,NYPD,Illegal Parking,Descriptor_9,10374,655 Lexington Ave,Manhattan,40.758079,-74.082812,Resident_1697,917-161-3408,Pending,16
311-63252999,2023-05-15 03:08:23,2023-06-08 03:08:23,NYPD,Street Condition,Descriptor_18,10408,735 Lexington Ave,Bronx,40.590492,-73.786553,Resident_1698,917-679-8258,Closed,24
311-48967890,2024-11-08 16:38:29,2024-12-08 16:38:29,NYPD,Broken Muni Meter,Descriptor_1,10456,699 Lexington Ave,Brooklyn,40.759919,-74.135992,Resident_1699,917-846-8453,Open,30
311-69157102,2023-04-19 11:22:55,2023-05-04 11:22:55,DPR,Blocked Driveway,Descriptor_17,10241,598 5th Ave,Queens,40.717077,-74.218401,Resident_1700,917-912-7180,Pending,15
311-43682524,2024-03-24 07:20:17,2024-04-20 07:20:17,DEP,Broken Muni Meter,Descriptor_15,10466,405 Broadway,Queens,40.612465,-73.729943,Resident_1701,917-404-2124,Open,27
311-69761706,2024-04-12 12:27:06,2024-04-15 12:27:06,NYPD,Derelict Vehicle,Descriptor_4,10469,59 Park Ave,Queens,40.544118,-73.990202,Resident_1702,917-370-2907,In Progress,3
311-73727348,2024-08-20 23:54:23,2024-09-03 23:54:23,NYPD,Blocked Driveway,Descriptor_11,10497,405 Park Ave,Queens,40.759494,-73.861539,Resident_1703,917-288-3086,Pending,14
311-24089028,2023-04-13 05:18:00,2023-05-04 05:18:00,HPD,Rodent,Descriptor_12,10398,815 Main St,Queens,40.720225,-74.132701,Resident_1704,917-239-4893,In Progress,21
311-27392288,2023-07-23 22:43:24,2023-08-07 22:43:24,DOT,Illegal Parking,Descriptor_1,10406,153 5th Ave,Queens,40.675513,-73.789611,Resident_1705,917-927-4488,Pending,15
311-43837051,2023-10-25 08:12:19,2023-10-25 08:12:19,NYPD,Illegal Parking,Descriptor_18,10203,706 Main St,Manhattan,40.881713,-73.929935,Resident_1706,917-776-6882,Closed,0
311-32113585,2023-11-07 13:01:14,2023-11-11 13:01:14,DSNY,Street Condition,Descriptor_1,10136,529 Main St,Manhattan,40.791055,-73.949969,Resident_1707,917-271-5888,In Progress,4
311-26474386,2023-11-11 16:44:23,2023-11-19 16:44:23,DSNY,Rodent,Descriptor_5,10425,355 Main St,Bronx,40.787107,-73.959823,Resident_1708,917-389-3839,In Progress,8
311-31908699,2023-02-07 03:39:47,2023-02-22 03:39:47,DPR,Graffiti,Descriptor_6,10173,141 5th Ave,Queens,40.546186,-74.140021,Resident_1709,917-434-4420,Open,15
311-63532428,2023-07-19 04:42:16,2023-08-13 04:42:16,DOB,Street Condition,Descriptor_5,10200,978 Park Ave,Queens,40.76537,-73.799512,Resident_1710,917-430-2188,In Progress,25
311-84490247,2023-09-02 20:47:29,2023-09-29 20:47:29,DPR,Derelict Vehicle,Descriptor_2,10399,50 Broadway,Queens,40.648957,-73.727572,Resident_1711,917-496-2351,Pending,27
311-95538794,2023-06-05 14:40:48,2023-06-05 14:40:48,DOB,Street Condition,Descriptor_14,10112,893 Main St,Bronx,40.555371,-73.800741,Resident_1712,917-319-1410,Closed,0
311-16055621,2024-04-07 05:54:17,2024-05-05 05:54:17,HPD,HEAT/HOT WATER,Descriptor_17,10378,855 Lexington Ave,Staten Island,40.737815,-73.993916,Resident_1713,917-868-2516,Pending,28
311-16916648,2024-09-02 16:33:50,2024-09-11 16:33:50,DPR,Illegal Parking,Descriptor_13,10130,391 Main St,Staten Island,40.716762,-73.720936,Resident_1714,917-248-6661,Open,9
311-80038411,2023-01-28 17:01:02,2023-02-02 17:01:02,DOB,Noise - Residential,Descriptor_3,10386,33 Park Ave,Queens,40.661709,-74.057761,Resident_1715,917-869-2420,Closed,5
311-93077628,2024-10-18 10:50:42,2024-10-26 10:50:42,DSNY,Noise - Residential,Descriptor_13,10307,361 Park Ave,Manhattan,40.712619,-73.769789,Resident_1716,917-186-2374,Open,8
311-64064365,2023-07-16 20:20:05,2023-07-17 20:20:05,DOT,Illegal Parking,Descriptor_10,10234,115 Park Ave,Manhattan,40.686782,-73.792111,Resident_1717,917-921-2438,In Progress,1
311-58492270,2023-03-10 07:53:50,2023-03-25 07:53:50,DEP,Street Condition,Descriptor_14,10437,183 Main St,Queens,40.560772,-74.189672,Resident_1718,917-498-1383,In Progress,15
311-83236287,2023-05-06 05:39:30,2023-05-12 05:39:30,DOB,Street Light Condition,Descriptor_19,10454,597 Main St,Manhattan,40.699199,-73.9058,Resident_1719,917-268-5324,Pending,6
311-13312003,2023-04-05 17:15:57,2023-04-07 17:15:57,NYPD,Street Light Condition,Descriptor_4,10245,709 5th Ave,Staten Island,40.639037,-73.746052,Resident_1720,917-676-9113,Pending,2
311-58589443,2023-04-27 10:57:16,2023-05-03 10:57:16,DOT,Rodent,Descriptor_18,10337,255 Lexington Ave,Bronx,40.680712,-73.884034,Resident_1721,917-896-5595,Open,6
311-53852330,2023-08-25 03:26:31,2023-09-07 03:26:31,DOT,HEAT/HOT WATER,Descriptor_7,10497,245 Lexington Ave,Staten Island,40.688833,-74.033081,Resident_1722,917-867-6422,Closed,13
311-61142104,2024-09-16 21:39:20,2024-09-29 21:39:20,DOB,Street Light Condition,Descriptor_7,10476,92 Lexington Ave,Bronx,40.541546,-74.03378,Resident_1723,917-661-8431,Pending,13
311-78820120,2024-05-04 12:27:06,2024-05-06 12:27:06,NYPD,Derelict Vehicle,Descriptor_10,10172,528 Broadway,Brooklyn,40.764337,-73.97983,Resident_1724,917-236-6711,Pending,2
311-81413798,2023-09-14 15:39:15,2023-10-02 15:39:15,DPR,Street Condition,Descriptor_14,10374,219 Broadway,Queens,40.649196,-74.153008,Resident_1725,917-699-7875,Closed,18
311-37555908,2024-05-27 19:27:57,2024-06-16 19:27:57,NYPD,Derelict Vehicle,Descriptor_10,10462,229 Broadway,Bronx,40.869151,-74.06114,Resident_1726,917-908-9569,In Progress,20
311-57191320,2024-07-13 05:35:51,2024-08-07 05:35:51,HPD,Rodent,Descriptor_18,10211,635 Main St,Brooklyn,40.709459,-74.06454,Resident_1727,917-315-2869,In Progress,25
311-28283685,2023-10-02 10:46:30,2023-10-05 10:46:30,NYPD,Illegal Parking,Descriptor_13,10282,256 Lexington Ave,Brooklyn,40.8656,-74.103599,Resident_1728,917-533-7017,Closed,3
311-60132606,2024-07-15 07:25:16,2024-07-16 07:25:16,DEP,Rodent,Descriptor_17,10372,509 5th Ave,Staten Island,40.63945,-73.887524,Resident_1729,917-940-1012,Pending,1
311-50540351,2023-01-05 23:25:34,2023-01-29 23:25:34,DOB,Rodent,Descriptor_18,10330,238 Park Ave,Brooklyn,40.731427,-73.88887,Resident_1730,917-596-2842,Pending,24
311-13899270,2023-07-19 11:02:57,2023-08-03 11:02:57,DEP,Blocked Driveway,Descriptor_14,10226,21 5th Ave,Brooklyn,40.860733,-74.087282,Resident_1731,917-153-7798,Pending,15
311-76863979,2024-12-16 15:22:27,2025-01-09 15:22:27,NYPD,Illegal Parking,Descriptor_4,10302,460 Park Ave,Bronx,40.670463,-73.734574,Resident_1732,917-947-8453,Open,24
311-84287746,2024-12-16 09:31:12,2024-12-19 09:31:12,DSNY,Noise - Residential,Descriptor_5,10152,253 Main St,Queens,40.863838,-73.858147,Resident_1733,917-492-9082,Closed,3
311-80608301,2024-09-27 15:40:05,2024-10-14 15:40:05,HPD,Rodent,Descriptor_13,10170,507 Main St,Manhattan,40.83548,-73.919803,Resident_1734,917-217-5912,Closed,17
311-31738786,2024-07-04 22:46:25,2024-08-01 22:46:25,NYPD,Derelict Vehicle,Descriptor_12,10183,188 Broadway,Manhattan,40.620281,-74.05963,Resident_1735,917-943-2105,Open,28
311-56288154,2023-04-18 00:03:11,2023-04-23 00:03:11,DOB,Graffiti,Descriptor_11,10309,305 Lexington Ave,Brooklyn,40.77994,-74.106002,Resident_1736,917-640-8196,In Progress,5
311-17353418,2024-12-16 09:52:16,2025-01-10 09:52:16,DEP,Blocked Driveway,Descriptor_9,10216,575 5th Ave,Brooklyn,40.891943,-74.069159,Resident_1737,917-499-5325,Closed,25
311-83419840,2023-09-21 13:52:35,2023-09-29 13:52:35,NYPD,Street Condition,Descriptor_5,10306,369 5th Ave,Staten Island,40.551494,-73.955892,Resident_1738,917-302-9486,Open,8
311-75181044,2024-05-11 02:34:28,2024-05-21 02:34:28,DPR,Street Light Condition,Descriptor_15,10384,390 5th Ave,Brooklyn,40.645394,-74.132763,Resident_1739,917-178-7658,Open,10
311-89506134,2023-06-03 13:39:22,2023-06-28 13:39:22,DPR,Noise - Residential,Descriptor_1,10324,8 Broadway,Queens,40.759571,-73.868729,Resident_1740,917-675-2851,In Progress,25
311-36891827,2024-04-18 10:59:50,2024-04-19 10:59:50,DOB,Street Light Condition,Descriptor_10,10420,990 5th Ave,Brooklyn,40.842375,-73.862305,Resident_1741,917-626-6857,Open,1
311-31213342,2023-08-24 08:01:16,2023-08-30 08:01:16,DPR,Street Condition,Descriptor_5,10242,450 Main St,Staten Island,40.641896,-73.829543,Resident_1742,917-716-8661,Closed,6
311-51111881,2023-06-25 21:40:02,2023-07-15 21:40:02,DPR,Derelict Vehicle,Descriptor_15,10434,811 Lexington Ave,Staten Island,40.584327,-74.009191,Resident_1743,917-585-8834,Pending,20
311-72955554,2024-07-14 12:17:48,2024-08-03 12:17:48,HPD,Street Light Condition,Descriptor_10,10433,28 Broadway,Staten Island,40.893216,-73.851494,Resident_1744,917-749-9091,Closed,20
311-69921633,2024-09-16 10:05:52,2024-10-01 10:05:52,HPD,HEAT/HOT WATER,Descriptor_6,10203,398 Lexington Ave,Staten Island,40.859955,-74.091685,Resident_1745,917-848-5225,In Progress,15
311-88035872,2023-01-13 00:38:30,2023-02-03 00:38:30,DOT,Rodent,Descriptor_18,10232,313 Lexington Ave,Manhattan,40.626252,-74.147788,Resident_1746,917-699-7917,In Progress,21
311-60214796,2024-07-16 08:30:16,2024-07-16 08:30:16,DPR,Graffiti,Descriptor_18,10171,291 Lexington Ave,Queens,40.690287,-73.86717,Resident_1747,917-279-8809,In Progress,0
311-23112621,2023-06-21 05:10:42,2023-06-23 05:10:42,DPR,Street Light Condition,Descriptor_13,10154,713 Main St,Bronx,40.586539,-73.99443,Resident_1748,917-239-5964,Pending,2
311-29518657,2023-10-31 06:58:33,2023-11-26 06:58:33,DPR,Broken Muni Meter,Descriptor_4,10369,446 Main St,Manhattan,40.878877,-73.706529,Resident_1749,917-213-8173,Pending,26
311-62971497,2024-05-09 15:57:34,2024-05-30 15:57:34,NYPD,Derelict Vehicle,Descriptor_18,10280,834 Broadway,Brooklyn,40.786891,-74.238333,Resident_1750,917-780-9988,Open,21
311-17223466,2023-12-06 22:56:48,2023-12-25 22:56:48,DSNY,Derelict Vehicle,Descriptor_18,10112,523 5th Ave,Queens,40.726851,-73.864151,Resident_1751,917-338-2832,Pending,19
311-15790141,2024-01-08 18:22:07,2024-02-06 18:22:07,DOB,Noise - Residential,Descriptor_16,10149,733 Lexington Ave,Staten Island,40.507427,-73.830336,Resident_1752,917-141-3771,Pending,29
311-83667893,2024-07-03 15:30:16,2024-07-29 15:30:16,HPD,Street Light Condition,Descriptor_10,10333,166 Lexington Ave,Bronx,40.731986,-73.71224,Resident_1753,917-200-1828,Closed,26
311-82650244,2024-07-01 15:49:19,2024-07-09 15:49:19,DOB,Graffiti,Descriptor_17,10247,94 Main St,Manhattan,40.775145,-74.184961,Resident_1754,917-437-2239,In Progress,8
311-52833388,2023-06-29 08:12:20,2023-07-10 08:12:20,DEP,Noise - Residential,Descriptor_2,10442,280 Park Ave,Brooklyn,40.592841,-73.823068,Resident_1755,917-531-1257,Closed,11
311-87695537,2024-06-10 09:07:22,2024-06-15 09:07:22,DOT,Illegal Parking,Descriptor_1,10215,455 Broadway,Queens,40.777187,-74.082026,Resident_1756,917-698-3814,Pending,5
311-67299404,2024-12-19 13:52:57,2025-01-14 13:52:57,DOT,Street Light Condition,Descriptor_4,10306,894 Lexington Ave,Brooklyn,40.502071,-73.791524,Resident_1757,917-583-9196,In Progress,26
311-62927408,2024-04-23 22:26:03,2024-05-22 22:26:03,DPR,Graffiti,Descriptor_8,10290,145 Lexington Ave,Brooklyn,40.695816,-73.760667,Resident_1758,917-267-5252,Open,29
311-97833998,2023-07-03 05:41:59,2023-08-01 05:41:59,DSNY,Noise - Residential,Descriptor_9,10119,221 Lexington Ave,Manhattan,40.756054,-74.072268,Resident_1759,917-568-9355,In Progress,29
311-52271784,2023-06-24 21:21:42,2023-07-16 21:21:42,DOT,Illegal Parking,Descriptor_11,10153,993 Lexington Ave,Brooklyn,40.662921,-73.91397,Resident_1760,917-578-8102,In Progress,22
311-42369014,2023-03-13 06:22:51,2023-04-03 06:22:51,DOB,Derelict Vehicle,Descriptor_15,10343,248 Main St,Queens,40.757839,-73.767596,Resident_1761,917-151-3851,Open,21
311-50006396,2024-08-18 14:19:34,2024-08-26 14:19:34,DSNY,Blocked Driveway,Descriptor_17,10238,804 Broadway,Bronx,40.772042,-73.837357,Resident_1762,917-408-2064,In Progress,8
311-87049754,2024-07-05 01:38:10,2024-07-29 01:38:10,DPR,Street Light Condition,Descriptor_16,10377,98 5th Ave,Queens,40.624972,-73.753216,Resident_1763,917-613-1320,Closed,24
311-99489134,2023-07-21 07:15:43,2023-07-27 07:15:43,DEP,Street Light Condition,Descriptor_18,10472,397 Main St,Bronx,40.565873,-73.872989,Resident_1764,917-879-8777,In Progress,6
311-62526648,2024-02-21 21:34:51,2024-02-28 21:34:51,NYPD,HEAT/HOT WATER,Descriptor_7,10483,324 Broadway,Brooklyn,40.593001,-73.707197,Resident_1765,917-287-7042,In Progress,7
311-69284680,2023-05-08 12:23:21,2023-06-05 12:23:21,NYPD,Blocked Driveway,Descriptor_7,10289,37 Lexington Ave,Brooklyn,40.535117,-74.102394,Resident_1766,917-870-8796,Open,28
311-47278004,2024-01-03 23:42:47,2024-01-04 23:42:47,NYPD,Illegal Parking,Descriptor_14,10315,300 5th Ave,Queens,40.552478,-74.15318,Resident_1767,917-523-8265,Open,1
311-32416596,2023-12-29 06:24:03,2024-01-03 06:24:03,NYPD,Graffiti,Descriptor_2,10442,666 Lexington Ave,Staten Island,40.798031,-73.879023,Resident_1768,917-323-6739,Open,5
311-65616248,2023-05-22 05:04:04,2023-05-30 05:04:04,DOT,Street Condition,Descriptor_14,10214,209 Park Ave,Manhattan,40.862677,-73.827155,Resident_1769,917-455-5753,Closed,8
311-39601592,2023-07-11 18:41:09,2023-07-18 18:41:09,DEP,HEAT/HOT WATER,Descriptor_9,10349,562 Main St,Bronx,40.80869,-73.707471,Resident_1770,917-450-6402,Open,7
311-70214844,2023-08-04 14:40:40,2023-08-26 14:40:40,DOB,Noise - Residential,Descriptor_10,10360,631 Broadway,Bronx,40.828701,-73.705851,Resident_1771,917-112-3075,In Progress,22
311-24657751,2024-11-20 14:46:08,2024-11-22 14:46:08,NYPD,Derelict Vehicle,Descriptor_8,10479,581 5th Ave,Manhattan,40.811123,-74.024464,Resident_1772,917-970-3871,Closed,2
311-20313457,2024-01-23 06:23:14,2024-02-02 06:23:14,DOT,Blocked Driveway,Descriptor_11,10134,912 Lexington Ave,Manhattan,40.779145,-73.761092,Resident_1773,917-586-3202,Closed,10
311-10851538,2024-01-03 13:21:00,2024-01-21 13:21:00,DOT,Graffiti,Descriptor_2,10277,149 5th Ave,Staten Island,40.734034,-74.082649,Resident_1774,917-976-7698,In Progress,18
311-17717239,2024-10-23 18:24:04,2024-11-16 18:24:04,DOT,Rodent,Descriptor_5,10431,578 5th Ave,Manhattan,40.572071,-74.043912,Resident_1775,917-725-3825,Closed,24
311-17044281,2024-04-22 06:11:06,2024-04-27 06:11:06,DSNY,Graffiti,Descriptor_14,10303,826 Broadway,Brooklyn,40.50828,-74.158902,Resident_1776,917-842-6793,Open,5
311-60501208,2023-05-06 05:48:26,2023-05-19 05:48:26,HPD,Broken Muni Meter,Descriptor_5,10234,382 Lexington Ave,Bronx,40.605863,-73.845645,Resident_1777,917-589-1773,Open,13
311-78563651,2023-08-27 22:33:55,2023-09-13 22:33:55,DPR,Derelict Vehicle,Descriptor_3,10130,334 Main St,Staten Island,40.886208,-74.042214,Resident_1778,917-205-7963,Closed,17
311-24909220,2024-01-04 20:16:58,2024-01-14 20:16:58,HPD,HEAT/HOT WATER,Descriptor_2,10481,459 5th Ave,Staten Island,40.60697,-73.806048,Resident_1779,917-482-4340,In Progress,10
311-94496073,2023-10-17 21:45:34,2023-11-14 21:45:34,DOB,Broken Muni Meter,Descriptor_14,10295,634 Lexington Ave,Manhattan,40.843392,-74.078261,Resident_1780,917-780-8386,In Progress,28
311-46503295,2024-08-27 21:04:33,2024-09-03 21:04:33,DOB,Rodent,Descriptor_15,10217,562 Main St,Queens,40.738934,-74.103243,Resident_1781,917-716-4115,Open,7
311-31062321,2024-11-08 16:32:05,2024-11-11 16:32:05,DPR,Street Condition,Descriptor_20,10134,451 Park Ave,Bronx,40.540681,-73.744584,Resident_1782,917-432-5867,Closed,3
311-14822539,2023-09-29 23:12:36,2023-10-25 23:12:36,DSNY,Noise - Residential,Descriptor_20,10371,934 Park Ave,Queens,40.577777,-74.122204,Resident_1783,917-899-4936,Pending,26
311-45999189,2023-01-06 12:47:55,2023-01-21 12:47:55,NYPD,HEAT/HOT WATER,Descriptor_2,10189,940 Park Ave,Brooklyn,40.685437,-73.911775,Resident_1784,917-819-5559,Open,15
311-98346017,2023-04-20 12:13:31,2023-05-13 12:13:31,DPR,Rodent,Descriptor_19,10121,357 Broadway,Queens,40.788774,-73.908593,Resident_1785,917-394-5580,In Progress,23
311-25245777,2024-04-08 04:50:16,2024-04-20 04:50:16,DEP,Derelict Vehicle,Descriptor_11,10178,130 Broadway,Staten Island,40.824054,-74.055199,Resident_1786,917-871-8503,Open,12
311-78640843,2024-10-21 02:19:20,2024-11-17 02:19:20,DPR,Graffiti,Descriptor_5,10169,408 Broadway,Bronx,40.549374,-74.248125,Resident_1787,917-883-8417,Closed,27
311-91686109,2023-12-16 02:27:04,2024-01-05 02:27:04,DOB,Noise - Residential,Descriptor_3,10110,231 Lexington Ave,Queens,40.749549,-73.794583,Resident_1788,917-331-7216,Pending,20
311-15559615,2024-01-03 04:10:51,2024-01-10 04:10:51,DOB,Graffiti,Descriptor_20,10384,452 Main St,Manhattan,40.592923,-74.069353,Resident_1789,917-689-4175,In Progress,7
311-80298129,2023-07-30 03:36:40,2023-08-05 03:36:40,DSNY,Street Light Condition,Descriptor_17,10216,521 Main St,Manhattan,40.802013,-73.930802,Resident_1790,917-857-9461,Open,6
311-91716264,2024-09-13 05:22:26,2024-09-16 05:22:26,DPR,Noise - Residential,Descriptor_5,10466,236 Lexington Ave,Bronx,40.836734,-74.11918,Resident_1791,917-255-6902,Closed,3
311-81734401,2023-01-15 00:40:06,2023-01-29 00:40:06,DSNY,HEAT/HOT WATER,Descriptor_3,10322,924 5th Ave,Queens,40.508168,-73.902182,Resident_1792,917-591-2792,Pending,14
311-91405068,2023-01-08 14:26:32,2023-02-06 14:26:32,DPR,Illegal Parking,Descriptor_2,10102,84 Main St,Bronx,40.761578,-74.027956,Resident_1793,917-582-9022,Closed,29
311-96355626,2023-11-05 12:37:00,2023-11-14 12:37:00,DSNY,Rodent,Descriptor_17,10166,942 Lexington Ave,Manhattan,40.784694,-73.802465,Resident_1794,917-971-4753,Pending,9
311-22904710,2024-06-04 10:07:06,2024-06-07 10:07:06,DSNY,Blocked Driveway,Descriptor_1,10485,19 5th Ave,Manhattan,40.907399,-73.963072,Resident_1795,917-350-5598,In Progress,3
311-35118386,2024-05-25 21:17:29,2024-06-20 21:17:29,HPD,Blocked Driveway,Descriptor_3,10194,40 Main St,Bronx,40.832487,-74.197545,Resident_1796,917-380-5327,Pending,26
311-97956122,2024-11-29 03:30:25,2024-12-02 03:30:25,DEP,Broken Muni Meter,Descriptor_5,10254,586 Lexington Ave,Manhattan,40.577993,-73.863839,Resident_1797,917-591-4833,Open,3
311-83912570,2024-10-03 19:01:59,2024-10-12 19:01:59,HPD,Derelict Vehicle,Descriptor_7,10410,884 Lexington Ave,Brooklyn,40.751693,-74.223234,Resident_1798,917-615-5778,Pending,9
311-86970622,2023-05-08 16:25:35,2023-05-21 16:25:35,NYPD,Broken Muni Meter,Descriptor_1,10418,430 Main St,Brooklyn,40.660396,-73.717015,Resident_1799,917-938-2591,In Progress,13
311-16809068,2024-09-07 06:10:52,2024-10-05 06:10:52,HPD,Blocked Driveway,Descriptor_11,10129,71 Broadway,Manhattan,40.888402,-73.704128,Resident_1800,917-947-1418,Closed,28
311-57349216,2024-03-01 23:24:44,2024-03-08 23:24:44,DPR,Street Light Condition,Descriptor_11,10386,456 5th Ave,Bronx,40.617234,-73.837452,Resident_1801,917-176-1496,In Progress,7
311-61064743,2024-08-21 16:47:34,2024-09-16 16:47:34,DOB,Street Light Condition,Descriptor_6,10386,598 5th Ave,Bronx,40.779794,-74.108234,Resident_1802,917-264-7281,Open,26
311-32965936,2023-04-06 21:33:36,2023-04-21 21:33:36,DPR,Noise - Residential,Descriptor_19,10292,804 Broadway,Brooklyn,40.541414,-73.797131,Resident_1803,917-414-2120,Open,15
311-65464539,2024-02-13 09:45:33,2024-03-01 09:45:33,HPD,Noise - Residential,Descriptor_16,10320,248 Lexington Ave,Brooklyn,40.908256,-74.117317,Resident_1804,917-436-9758,Open,17
