session_id,hotspot_id,ssid,location_name,latitude,longitude,session_start,session_end,duration_min,data_mb,device_mac,pii_user_id,pii_email,ip_address,zip_code
CHI-SESS-001083,CHI-HS-0103,CHI-LINK,Hyde Park,41.76955,-87.621032,2023-05-30 10:30:17,2023-05-30 11:42:17,72,1546.78,0b:ba:eb:ee:0b:4b,USR-82935,user1083@email.com,10.31.74.60,60644
CHI-SESS-001084,CHI-HS-0210,CHI-LINK,Wicker Park,41.688202,-87.59808,2023-05-11 19:22:20,2023-05-11 19:30:20,8,1602.28,c8:a4:e2:00:34:29,USR-15307,user1084@email.com,10.37.56.222,60690
CHI-SESS-001085,CHI-HS-0205,CHI-FREE-WIFI,Boystown,41.814794,-87.793121,2023-07-05 18:09:28,2023-07-05 21:07:28,178,1007.5,2b:dd:64:f7:d2:6f,USR-43112,user1085@email.com,10.81.176.99,60673
CHI-SESS-001086,CHI-HS-0064,Chicago_Public_Wifi,Wicker Park,41.999514,-87.712786,2023-04-26 18:43:34,2023-04-26 21:43:34,180,1316.49,07:fc:df:ce:ae:9c,USR-24704,user1086@email.com,10.180.203.42,60689
CHI-SESS-001087,CHI-HS-0193,CHI-LINK,Grant Park,41.782958,-87.885225,2023-01-22 22:57:32,2023-01-23 00:26:32,89,1233.74,c5:cb:dc:fb:21:56,USR-24875,user1087@email.com,10.251.212.68,60666
CHI-SESS-001088,CHI-HS-0089,CityOfChicago_Free,Boystown,41.916078,-87.561099,2023-12-12 17:59:17,2023-12-12 20:39:17,160,973.59,d4:04:e2:2b:9a:2c,USR-29795,user1088@email.com,10.101.182.125,60652
CHI-SESS-001089,CHI-HS-0103,CityOfChicago_Free,Rogers Park,41.955371,-87.74859,2024-08-07 09:03:15,2024-08-07 11:47:15,164,227.56,f8:1c:f8:4b:84:fa,USR-70567,user1089@email.com,10.211.231.151,60666
CHI-SESS-001090,CHI-HS-0293,CHI-LINK,Millennium Park,41.932446,-87.612071,2023-03-27 16:05:27,2023-03-27 18:50:27,165,1635.71,23:8e:c3:01:c7:da,USR-98666,user1090@email.com,10.23.109.70,60625
CHI-SESS-001091,CHI-HS-0100,CityOfChicago_Free,Grant Park,41.750175,-87.604945,2023-12-13 00:44:53,2023-12-13 03:13:53,149,1874.28,48:e6:6c:6e:bf:fa,USR-18347,user1091@email.com,10.252.213.58,60645
CHI-SESS-001092,CHI-HS-0095,CHI-LINK,Grant Park,41.680389,-87.932997,2023-11-21 00:22:21,2023-11-21 02:23:21,121,881.54,3e:c4:17:42:6e:be,USR-35115,user1092@email.com,10.176.104.54,60619
CHI-SESS-001093,CHI-HS-0196,CHI-LINK,Hyde Park,41.899144,-87.83641,2023-10-08 20:04:11,2023-10-08 20:14:11,10,1458.68,88:a8:19:0f:ae:14,USR-24311,user1093@email.com,10.220.90.145,60686
CHI-SESS-001094,CHI-HS-0072,Chicago_Public_Wifi,Loop,41.934699,-87.801662,2024-07-06 17:49:13,2024-07-06 18:25:13,36,442.24,33:0d:05:0d:ff:4b,USR-62403,user1094@email.com,10.30.30.207,60658
CHI-SESS-001095,CHI-HS-0277,CityOfChicago_Free,Lincoln Park,41.870554,-87.703849,2024-11-03 11:57:32,2024-11-03 13:06:32,69,318.64,c2:0c:b4:8a:33:85,USR-87151,user1095@email.com,10.184.145.245,60612
CHI-SESS-001096,CHI-HS-0025,Chicago_Public_Wifi,Millennium Park,41.705444,-87.797273,2024-09-15 10:48:16,2024-09-15 12:10:16,82,831.04,bf:86:ae:31:49:c2,USR-53616,user1096@email.com,10.19.123.216,60694
CHI-SESS-001097,CHI-HS-0119,CityOfChicago_Free,Loop,41.865279,-87.939707,2024-10-26 07:04:52,2024-10-26 07:25:52,21,1070.16,90:61:95:86:50:8f,USR-42327,user1097@email.com,10.78.44.96,60629
CHI-SESS-001098,CHI-HS-0210,CHI-FREE-WIFI,Millennium Park,41.929544,-87.651969,2023-10-13 19:38:52,2023-10-13 21:54:52,136,1256.7,db:bf:a5:27:bd:f8,USR-20653,user1098@email.com,10.226.139.57,60623
CHI-SESS-001099,CHI-HS-0248,CHI-LINK,Pilsen,41.718983,-87.711104,2023-09-25 10:31:43,2023-09-25 11:48:43,77,1987.55,ea:73:c8:ba:8d:af,USR-64257,user1099@email.com,10.215.138.147,60650
CHI-SESS-001100,CHI-HS-0119,Chicago_Public_Wifi,Pilsen,41.92881,-87.752879,2024-09-06 04:27:26,2024-09-06 05:33:26,66,1920.67,72:b1:d7:fb:e0:3c,USR-25293,user1100@email.com,10.154.39.9,60632
CHI-SESS-001101,CHI-HS-0260,CHI-FREE-WIFI,Wicker Park,41.906304,-87.807231,2024-08-31 22:03:25,2024-08-31 22:45:25,42,945.8,68:95:c3:db:26:9c,USR-68460,user1101@email.com,10.152.255.57,60631
CHI-SESS-001102,CHI-HS-0169,Chicago_Public_Wifi,Wicker Park,41.764877,-87.619307,2024-10-20 06:19:46,2024-10-20 08:57:46,158,1003.43,93:7d:48:61:15:b4,USR-30268,user1102@email.com,10.227.72.211,60628
CHI-SESS-001103,CHI-HS-0175,CityOfChicago_Free,Rogers Park,41.830726,-87.909617,2024-05-15 16:59:23,2024-05-15 18:36:23,97,204.02,4c:47:6f:3a:4a:8c,USR-53779,user1103@email.com,10.74.30.30,60639
CHI-SESS-001104,CHI-HS-0247,CHI-LINK,Grant Park,41.861632,-87.598839,2023-08-30 09:58:15,2023-08-30 11:46:15,108,412.2,ce:23:7e:2f:8d:f1,USR-18716,user1104@email.com,10.167.246.183,60618
CHI-SESS-001105,CHI-HS-0283,CHI-FREE-WIFI,Millennium Park,41.724,-87.541728,2024-03-25 13:06:15,2024-03-25 16:03:15,177,837.4,9c:09:94:3d:24:f1,USR-50929,user1105@email.com,10.240.52.98,60629
CHI-SESS-001106,CHI-HS-0216,CHI-FREE-WIFI,Navy Pier,41.684024,-87.93084,2023-04-08 12:19:55,2023-04-08 13:24:55,65,943.6,13:bb:b2:0e:c4:16,USR-58041,user1106@email.com,10.34.193.83,60675
CHI-SESS-001107,CHI-HS-0162,CHI-FREE-WIFI,Wicker Park,41.936694,-87.896757,2024-07-12 19:25:44,2024-07-12 20:52:44,87,819.56,9d:71:64:5b:89:b4,USR-48013,user1107@email.com,10.204.139.3,60648
CHI-SESS-001108,CHI-HS-0250,CHI-FREE-WIFI,Rogers Park,41.904811,-87.807066,2024-06-11 14:05:53,2024-06-11 16:04:53,119,272.05,69:a2:c7:d5:36:c5,USR-78516,user1108@email.com,10.162.196.108,60627
CHI-SESS-001109,CHI-HS-0074,Chicago_Public_Wifi,Hyde Park,41.721165,-87.540626,2023-09-06 05:49:19,2023-09-06 05:57:19,8,960.37,98:df:6a:c9:17:b5,USR-11317,user1109@email.com,10.213.162.110,60674
CHI-SESS-001110,CHI-HS-0158,CHI-LINK,Millennium Park,41.68742,-87.871933,2024-06-02 11:45:13,2024-06-02 12:04:13,19,1805.88,23:a1:06:ff:79:41,USR-57173,user1110@email.com,10.150.225.217,60626
CHI-SESS-001111,CHI-HS-0235,CHI-LINK,Rogers Park,41.879497,-87.563702,2023-09-06 20:07:05,2023-09-06 22:19:05,132,545.58,18:5c:0d:6a:6e:43,USR-68323,user1111@email.com,10.206.181.246,60615
CHI-SESS-001112,CHI-HS-0283,CHI-LINK,Loop,41.743216,-87.827287,2024-07-05 13:40:49,2024-07-05 14:43:49,63,375.51,a8:5d:a2:e6:f5:88,USR-14943,user1112@email.com,10.171.250.7,60625
CHI-SESS-001113,CHI-HS-0295,Chicago_Public_Wifi,Pilsen,41.842621,-87.707516,2023-10-09 00:07:55,2023-10-09 02:53:55,166,1488.89,a2:d1:bf:81:f9:57,USR-77127,user1113@email.com,10.107.19.2,60697
CHI-SESS-001114,CHI-HS-0103,Chicago_Public_Wifi,Lincoln Park,41.941215,-87.679922,2023-02-16 04:35:58,2023-02-16 05:15:58,40,1766.03,f3:8d:9b:08:c5:b7,USR-19053,user1114@email.com,10.15.111.64,60646
CHI-SESS-001115,CHI-HS-0077,Chicago_Public_Wifi,Rogers Park,41.765439,-87.8562,2024-05-21 02:35:18,2024-05-21 02:59:18,24,817.1,7d:f5:28:9c:93:5f,USR-20534,user1115@email.com,10.200.129.2,60628
CHI-SESS-001116,CHI-HS-0120,CHI-LINK,Navy Pier,41.934097,-87.614751,2024-09-20 16:34:32,2024-09-20 17:40:32,66,937.78,08:c9:d2:08:7d:20,USR-70155,user1116@email.com,10.252.172.36,60698
CHI-SESS-001117,CHI-HS-0179,CityOfChicago_Free,Grant Park,41.731254,-87.739607,2023-04-22 12:54:16,2023-04-22 13:32:16,38,1044.42,7e:40:a7:29:54:bb,USR-87818,user1117@email.com,10.130.189.229,60628
CHI-SESS-001118,CHI-HS-0001,CityOfChicago_Free,Millennium Park,41.940283,-87.581649,2023-05-18 22:32:55,2023-05-18 22:57:55,25,25.08,1e:fd:40:6a:30:a6,USR-34393,user1118@email.com,10.149.220.149,60632
CHI-SESS-001119,CHI-HS-0005,CityOfChicago_Free,Wicker Park,41.963057,-87.639439,2024-04-19 01:18:20,2024-04-19 01:31:20,13,589.04,f9:87:14:13:0a:fd,USR-41995,user1119@email.com,10.141.103.192,60665
CHI-SESS-001120,CHI-HS-0230,CHI-FREE-WIFI,Rogers Park,41.713733,-87.839262,2024-06-03 04:57:02,2024-06-03 06:21:02,84,756.09,35:3d:f3:10:2d:6c,USR-17337,user1120@email.com,10.79.54.86,60684
CHI-SESS-001121,CHI-HS-0094,Chicago_Public_Wifi,Pilsen,41.956791,-87.628573,2023-06-01 02:52:43,2023-06-01 04:06:43,74,858.52,58:bb:2e:d7:2c:5f,USR-62739,user1121@email.com,10.197.243.62,60699
CHI-SESS-001122,CHI-HS-0288,CHI-LINK,Rogers Park,41.723386,-87.857901,2024-11-09 04:48:11,2024-11-09 06:42:11,114,236.26,ae:62:93:14:c2:c6,USR-41165,user1122@email.com,10.62.196.66,60618
CHI-SESS-001123,CHI-HS-0075,CHI-FREE-WIFI,Navy Pier,41.779686,-87.806416,2024-08-18 04:03:58,2024-08-18 04:36:58,33,198.15,ab:54:11:f5:ba:60,USR-35354,user1123@email.com,10.48.25.228,60692
CHI-SESS-001124,CHI-HS-0217,Chicago_Public_Wifi,Millennium Park,41.959514,-87.677949,2023-01-15 11:36:03,2023-01-15 14:18:03,162,321.82,96:ff:fd:52:23:08,USR-99640,user1124@email.com,10.190.216.92,60687
CHI-SESS-001125,CHI-HS-0013,CHI-LINK,Millennium Park,41.775293,-87.53761,2023-09-27 02:30:52,2023-09-27 03:49:52,79,1447.91,cb:45:37:cd:5d:93,USR-50786,user1125@email.com,10.137.120.84,60649
CHI-SESS-001126,CHI-HS-0255,Chicago_Public_Wifi,Pilsen,41.843485,-87.917981,2023-06-13 17:41:37,2023-06-13 18:38:37,57,1856.14,c2:8c:2f:65:1a:04,USR-20638,user1126@email.com,10.172.224.131,60648
CHI-SESS-001127,CHI-HS-0184,CityOfChicago_Free,Millennium Park,41.862245,-87.691958,2023-02-20 21:45:46,2023-02-20 23:22:46,97,1143.72,a3:25:d4:63:20:24,USR-49743,user1127@email.com,10.160.163.230,60659
CHI-SESS-001128,CHI-HS-0011,Chicago_Public_Wifi,Rogers Park,41.927409,-87.913962,2023-02-15 11:06:55,2023-02-15 12:20:55,74,809.08,10:19:89:45:81:36,USR-51808,user1128@email.com,10.78.27.193,60614
CHI-SESS-001129,CHI-HS-0205,CityOfChicago_Free,Lincoln Park,42.001077,-87.815271,2023-08-20 10:21:58,2023-08-20 11:45:58,84,194.87,64:cd:bb:b4:29:d3,USR-56045,user1129@email.com,10.208.162.86,60654
CHI-SESS-001130,CHI-HS-0086,CHI-FREE-WIFI,Wicker Park,41.892924,-87.752947,2023-12-15 03:55:51,2023-12-15 05:42:51,107,850.49,50:c9:b1:86:09:aa,USR-51521,user1130@email.com,10.132.32.69,60625
CHI-SESS-001131,CHI-HS-0127,CHI-LINK,Boystown,41.682976,-87.536304,2024-03-07 13:18:02,2024-03-07 13:28:02,10,135.56,f8:ed:43:b2:1c:9b,USR-21812,user1131@email.com,10.174.246.164,60643
CHI-SESS-001132,CHI-HS-0242,CHI-LINK,Grant Park,41.887147,-87.774286,2023-01-13 16:27:37,2023-01-13 16:42:37,15,1602.82,62:c6:5c:fd:3d:64,USR-17647,user1132@email.com,10.10.113.234,60696
CHI-SESS-001133,CHI-HS-0193,CHI-FREE-WIFI,Pilsen,41.792347,-87.5528,2023-02-18 20:17:18,2023-02-18 20:39:18,22,1945.0,56:dd:be:1c:0b:ac,USR-88048,user1133@email.com,10.238.150.163,60621
CHI-SESS-001134,CHI-HS-0131,CHI-FREE-WIFI,Hyde Park,41.826454,-87.556917,2023-12-14 15:36:19,2023-12-14 17:42:19,126,1933.25,37:ff:4f:9c:5f:2b,USR-82383,user1134@email.com,10.79.175.113,60683
CHI-SESS-001135,CHI-HS-0270,CHI-LINK,Navy Pier,41.956193,-87.900107,2024-10-16 20:04:33,2024-10-16 20:36:33,32,212.47,7e:ee:67:91:39:62,USR-92052,user1135@email.com,10.93.228.230,60669
CHI-SESS-001136,CHI-HS-0240,CHI-LINK,Pilsen,41.886802,-87.915344,2024-12-20 08:40:26,2024-12-20 11:15:26,155,1355.3,d1:73:ef:9f:b5:fe,USR-26742,user1136@email.com,10.36.27.238,60638
CHI-SESS-001137,CHI-HS-0112,CityOfChicago_Free,Millennium Park,41.806317,-87.736578,2023-11-11 16:21:10,2023-11-11 18:16:10,115,1536.24,d6:db:f4:4e:f8:72,USR-32191,user1137@email.com,10.93.199.98,60667
CHI-SESS-001138,CHI-HS-0246,CHI-FREE-WIFI,Millennium Park,41.826182,-87.839454,2023-12-12 12:43:32,2023-12-12 14:18:32,95,784.29,88:31:55:d7:5e:4d,USR-96328,user1138@email.com,10.251.218.23,60658
CHI-SESS-001139,CHI-HS-0217,CHI-FREE-WIFI,Pilsen,41.819539,-87.623833,2024-03-02 13:57:10,2024-03-02 16:38:10,161,514.13,88:b4:0c:17:e2:20,USR-78748,user1139@email.com,10.116.176.126,60683
CHI-SESS-001140,CHI-HS-0171,Chicago_Public_Wifi,Wicker Park,41.974574,-87.909361,2023-01-28 03:11:27,2023-01-28 03:47:27,36,1324.39,7f:cf:09:c2:d7:43,USR-38909,user1140@email.com,10.250.206.24,60651
CHI-SESS-001141,CHI-HS-0032,Chicago_Public_Wifi,Pilsen,41.800288,-87.809963,2024-05-09 09:12:42,2024-05-09 11:49:42,157,1994.05,16:06:b2:54:38:15,USR-43475,user1141@email.com,10.154.175.230,60652
CHI-SESS-001142,CHI-HS-0268,CityOfChicago_Free,Millennium Park,41.846812,-87.586885,2023-04-09 16:16:58,2023-04-09 18:14:58,118,295.24,8e:57:8e:b9:f4:5b,USR-24839,user1142@email.com,10.93.240.90,60612
CHI-SESS-001143,CHI-HS-0001,CHI-LINK,Navy Pier,42.013795,-87.609058,2023-11-07 02:00:57,2023-11-07 03:03:57,63,1120.49,a7:53:97:9c:4c:f7,USR-42134,user1143@email.com,10.117.239.32,60669
CHI-SESS-001144,CHI-HS-0170,CHI-LINK,Pilsen,41.753211,-87.782973,2024-11-30 09:32:14,2024-11-30 11:40:14,128,397.18,d8:99:31:ee:07:5d,USR-56180,user1144@email.com,10.44.193.87,60650
CHI-SESS-001145,CHI-HS-0001,Chicago_Public_Wifi,Hyde Park,41.910694,-87.707901,2023-09-17 14:06:33,2023-09-17 16:48:33,162,408.13,66:6f:c9:61:83:30,USR-86154,user1145@email.com,10.148.243.226,60679
CHI-SESS-001146,CHI-HS-0291,CHI-LINK,Navy Pier,41.743465,-87.794753,2024-10-18 00:44:03,2024-10-18 02:36:03,112,1612.65,6c:0a:8b:0c:e5:10,USR-28924,user1146@email.com,10.228.123.107,60649
CHI-SESS-001147,CHI-HS-0010,Chicago_Public_Wifi,Pilsen,41.962896,-87.638256,2023-07-11 05:19:18,2023-07-11 05:48:18,29,874.07,cd:22:b5:5d:7f:c6,USR-58747,user1147@email.com,10.85.174.190,60616
CHI-SESS-001148,CHI-HS-0005,CityOfChicago_Free,Millennium Park,41.717857,-87.593509,2023-08-07 14:54:40,2023-08-07 16:39:40,105,863.87,82:3c:69:a1:45:c8,USR-28115,user1148@email.com,10.254.18.242,60684
CHI-SESS-001149,CHI-HS-0092,CHI-FREE-WIFI,Lincoln Park,41.646455,-87.900659,2024-02-22 11:22:52,2024-02-22 14:13:52,171,1782.47,4e:05:75:fc:9d:86,USR-32174,user1149@email.com,10.26.30.143,60673
CHI-SESS-001150,CHI-HS-0298,CHI-FREE-WIFI,Lincoln Park,42.01787,-87.785124,2023-09-28 12:22:10,2023-09-28 13:23:10,61,1012.77,94:d7:fc:69:79:90,USR-85399,user1150@email.com,10.164.174.211,60631
CHI-SESS-001151,CHI-HS-0099,CHI-LINK,Rogers Park,41.758094,-87.63643,2024-09-10 11:35:23,2024-09-10 13:27:23,112,1021.38,8d:88:4a:9b:81:a8,USR-42573,user1151@email.com,10.177.59.4,60618
CHI-SESS-001152,CHI-HS-0071,CHI-FREE-WIFI,Pilsen,41.782464,-87.777226,2023-12-05 04:00:25,2023-12-05 05:45:25,105,1105.87,c2:68:4d:c6:3d:3a,USR-59919,user1152@email.com,10.237.66.184,60692
CHI-SESS-001153,CHI-HS-0094,CityOfChicago_Free,Millennium Park,41.996848,-87.52882,2023-07-09 10:48:38,2023-07-09 11:18:38,30,796.53,38:77:18:21:3b:46,USR-80546,user1153@email.com,10.222.25.49,60668
CHI-SESS-001154,CHI-HS-0092,CityOfChicago_Free,Grant Park,41.921739,-87.663398,2024-05-02 16:28:38,2024-05-02 17:24:38,56,1226.53,f9:47:1b:b4:d4:98,USR-19437,user1154@email.com,10.255.182.152,60611
CHI-SESS-001155,CHI-HS-0162,CHI-FREE-WIFI,Grant Park,41.882916,-87.763866,2024-09-27 00:31:26,2024-09-27 02:52:26,141,448.95,07:2e:47:60:ac:b1,USR-40521,user1155@email.com,10.88.214.9,60618
CHI-SESS-001156,CHI-HS-0158,CityOfChicago_Free,Millennium Park,41.939466,-87.755467,2023-02-22 09:52:12,2023-02-22 11:13:12,81,1065.85,ed:f5:43:58:f2:4c,USR-78993,user1156@email.com,10.50.8.188,60664
CHI-SESS-001157,CHI-HS-0124,CHI-LINK,Rogers Park,41.667199,-87.684946,2024-09-24 00:27:58,2024-09-24 00:51:58,24,1792.78,e6:27:fa:e2:3f:2b,USR-87795,user1157@email.com,10.220.155.196,60622
CHI-SESS-001158,CHI-HS-0167,CHI-FREE-WIFI,Pilsen,41.954244,-87.892507,2023-09-06 18:28:42,2023-09-06 21:11:42,163,1971.3,17:5d:e8:9d:86:d0,USR-37011,user1158@email.com,10.76.19.178,60632
CHI-SESS-001159,CHI-HS-0226,CHI-FREE-WIFI,Loop,41.880194,-87.700532,2023-08-17 07:43:59,2023-08-17 08:42:59,59,343.58,8d:d8:ad:24:aa:5f,USR-67606,user1159@email.com,10.106.231.36,60621
CHI-SESS-001160,CHI-HS-0215,Chicago_Public_Wifi,Grant Park,41.737047,-87.536908,2023-12-15 13:36:32,2023-12-15 15:51:32,135,1138.53,ef:f0:3c:1d:7b:ee,USR-99480,user1160@email.com,10.163.36.228,60681
CHI-SESS-001161,CHI-HS-0130,CityOfChicago_Free,Wicker Park,41.952828,-87.749626,2023-07-04 09:20:17,2023-07-04 11:11:17,111,1020.49,84:d7:32:5a:22:f7,USR-10629,user1161@email.com,10.161.230.91,60689
CHI-SESS-001162,CHI-HS-0169,CityOfChicago_Free,Hyde Park,41.993005,-87.547042,2023-04-28 14:11:50,2023-04-28 16:40:50,149,1001.65,28:d0:8d:b9:d6:b7,USR-33343,user1162@email.com,10.145.72.227,60610
CHI-SESS-001163,CHI-HS-0107,CHI-FREE-WIFI,Wicker Park,41.697674,-87.706568,2023-07-06 02:49:34,2023-07-06 05:48:34,179,924.37,0f:0e:cc:b8:f5:c3,USR-60299,user1163@email.com,10.77.82.66,60665
CHI-SESS-001164,CHI-HS-0255,CityOfChicago_Free,Millennium Park,41.829103,-87.685719,2023-11-07 02:24:05,2023-11-07 03:51:05,87,1178.64,f5:b2:79:b0:de:fb,USR-47979,user1164@email.com,10.246.85.221,60645
CHI-SESS-001165,CHI-HS-0050,CHI-FREE-WIFI,Rogers Park,41.876432,-87.745616,2024-12-04 12:34:40,2024-12-04 13:04:40,30,1084.75,81:c5:24:a4:8d:1e,USR-98759,user1165@email.com,10.170.151.112,60630
CHI-SESS-001166,CHI-HS-0191,CityOfChicago_Free,Navy Pier,41.886221,-87.65496,2023-09-14 17:16:02,2023-09-14 18:22:02,66,976.63,97:8f:19:a2:d1:a4,USR-26448,user1166@email.com,10.184.251.240,60650
CHI-SESS-001167,CHI-HS-0237,CHI-LINK,Rogers Park,41.850421,-87.62003,2023-10-07 07:58:19,2023-10-07 10:00:19,122,934.1,4e:0d:8d:b8:52:49,USR-84654,user1167@email.com,10.82.241.163,60674
CHI-SESS-001168,CHI-HS-0184,CHI-LINK,Grant Park,41.874203,-87.824778,2023-05-05 23:10:16,2023-05-06 02:01:16,171,420.23,d5:cf:8d:51:a7:44,USR-84725,user1168@email.com,10.59.139.231,60699
CHI-SESS-001169,CHI-HS-0163,Chicago_Public_Wifi,Loop,41.742172,-87.699103,2024-08-29 13:23:03,2024-08-29 15:38:03,135,1468.61,4c:97:79:d1:31:18,USR-61173,user1169@email.com,10.222.127.120,60638
CHI-SESS-001170,CHI-HS-0121,CHI-FREE-WIFI,Navy Pier,41.84557,-87.786756,2024-07-21 02:38:53,2024-07-21 03:26:53,48,1649.86,c3:35:d4:f0:88:f9,USR-35568,user1170@email.com,10.184.225.221,60680
CHI-SESS-001171,CHI-HS-0015,CHI-FREE-WIFI,Lincoln Park,41.746616,-87.653851,2023-07-09 23:18:38,2023-07-10 01:26:38,128,1223.91,fe:90:91:10:c7:9d,USR-64291,user1171@email.com,10.87.32.217,60640
CHI-SESS-001172,CHI-HS-0285,Chicago_Public_Wifi,Boystown,41.876804,-87.852843,2023-05-16 03:58:19,2023-05-16 06:16:19,138,1196.35,bb:75:bc:fd:d6:5e,USR-58893,user1172@email.com,10.166.177.243,60669
CHI-SESS-001173,CHI-HS-0074,CHI-FREE-WIFI,Grant Park,41.823438,-87.52027,2023-01-26 18:27:41,2023-01-26 21:19:41,172,1452.41,f6:cd:14:45:a5:4a,USR-66876,user1173@email.com,10.236.175.7,60619
CHI-SESS-001174,CHI-HS-0210,Chicago_Public_Wifi,Hyde Park,41.903716,-87.591362,2024-03-29 14:17:44,2024-03-29 14:26:44,9,991.12,f3:2b:aa:ab:9e:26,USR-14994,user1174@email.com,10.83.184.108,60631
CHI-SESS-001175,CHI-HS-0209,CHI-FREE-WIFI,Lincoln Park,41.70991,-87.782731,2024-04-19 11:38:39,2024-04-19 14:13:39,155,77.57,d1:e4:12:3a:c4:40,USR-99359,user1175@email.com,10.141.103.122,60646
CHI-SESS-001176,CHI-HS-0218,CHI-FREE-WIFI,Wicker Park,41.747177,-87.682169,2023-06-13 18:12:42,2023-06-13 19:13:42,61,98.67,d9:ca:f7:88:bf:f0,USR-35861,user1176@email.com,10.163.158.62,60671
CHI-SESS-001177,CHI-HS-0055,CityOfChicago_Free,Hyde Park,41.688466,-87.557764,2023-08-25 01:17:25,2023-08-25 01:42:25,25,1401.46,2d:58:a4:b4:62:c1,USR-65606,user1177@email.com,10.46.72.58,60662
CHI-SESS-001178,CHI-HS-0160,CHI-FREE-WIFI,Lincoln Park,41.845147,-87.786023,2024-06-03 19:27:55,2024-06-03 21:46:55,139,778.39,7c:d1:0c:fa:97:73,USR-96656,user1178@email.com,10.112.149.217,60673
CHI-SESS-001179,CHI-HS-0201,Chicago_Public_Wifi,Loop,41.911191,-87.598619,2024-06-13 16:21:38,2024-06-13 16:22:38,1,1908.38,b7:c0:a4:80:e5:34,USR-18469,user1179@email.com,10.61.239.185,60636
CHI-SESS-001180,CHI-HS-0085,Chicago_Public_Wifi,Millennium Park,41.654128,-87.816013,2024-08-15 08:17:19,2024-08-15 10:50:19,153,1087.2,b4:31:18:95:48:0d,USR-24508,user1180@email.com,10.198.64.154,60697
CHI-SESS-001181,CHI-HS-0249,CityOfChicago_Free,Pilsen,41.830735,-87.785557,2024-07-03 05:23:43,2024-07-03 06:15:43,52,1783.86,b0:34:7a:f7:96:3e,USR-99720,user1181@email.com,10.178.51.124,60688
CHI-SESS-001182,CHI-HS-0289,CHI-LINK,Hyde Park,41.85735,-87.601184,2024-05-06 10:20:05,2024-05-06 13:19:05,179,1446.82,fa:40:6e:47:37:71,USR-34602,user1182@email.com,10.250.194.235,60655
CHI-SESS-001183,CHI-HS-0156,CityOfChicago_Free,Navy Pier,41.964997,-87.802044,2023-07-28 13:16:30,2023-07-28 14:26:30,70,1714.73,68:1e:5b:df:8b:f2,USR-89178,user1183@email.com,10.121.29.128,60670
CHI-SESS-001184,CHI-HS-0293,CityOfChicago_Free,Pilsen,41.875097,-87.569489,2024-10-20 20:05:33,2024-10-20 20:50:33,45,1950.67,ff:68:f6:1e:4f:67,USR-84909,user1184@email.com,10.185.192.81,60656
CHI-SESS-001185,CHI-HS-0151,CHI-FREE-WIFI,Loop,41.993864,-87.911803,2023-04-16 00:26:59,2023-04-16 01:31:59,65,1125.32,80:b8:a2:d5:35:70,USR-77712,user1185@email.com,10.66.176.188,60646
CHI-SESS-001186,CHI-HS-0145,Chicago_Public_Wifi,Rogers Park,41.884648,-87.582061,2023-02-17 20:22:42,2023-02-17 23:19:42,177,48.58,d6:50:1e:31:52:e8,USR-76518,user1186@email.com,10.186.22.81,60673
CHI-SESS-001187,CHI-HS-0037,CityOfChicago_Free,Grant Park,41.924935,-87.850997,2024-04-17 21:32:59,2024-04-17 22:58:59,86,1162.93,e9:02:cd:17:86:99,USR-94007,user1187@email.com,10.5.132.104,60621
CHI-SESS-001188,CHI-HS-0110,CHI-FREE-WIFI,Boystown,41.767829,-87.572215,2023-09-17 01:31:48,2023-09-17 02:08:48,37,1270.07,39:24:94:fa:94:5d,USR-64182,user1188@email.com,10.60.128.118,60688
CHI-SESS-001189,CHI-HS-0195,CityOfChicago_Free,Loop,41.741202,-87.523291,2023-01-28 10:27:26,2023-01-28 13:22:26,175,1746.97,a3:85:ef:68:d9:ba,USR-32940,user1189@email.com,10.101.23.88,60696
CHI-SESS-001190,CHI-HS-0174,CHI-LINK,Hyde Park,41.915663,-87.664586,2023-11-16 05:24:07,2023-11-16 07:01:07,97,1391.71,2d:b5:40:02:48:91,USR-24039,user1190@email.com,10.210.51.43,60695
CHI-SESS-001191,CHI-HS-0231,Chicago_Public_Wifi,Lincoln Park,41.758745,-87.771508,2024-05-18 16:20:01,2024-05-18 18:52:01,152,519.2,9e:94:92:54:64:b4,USR-78986,user1191@email.com,10.188.126.98,60652
CHI-SESS-001192,CHI-HS-0252,CHI-FREE-WIFI,Loop,41.940675,-87.796942,2024-08-12 00:21:40,2024-08-12 01:52:40,91,1919.98,d1:bd:52:03:12:89,USR-15763,user1192@email.com,10.200.216.242,60674
CHI-SESS-001193,CHI-HS-0151,CityOfChicago_Free,Loop,41.878525,-87.721271,2023-06-22 00:28:04,2023-06-22 02:48:04,140,102.71,7d:91:11:f5:cb:29,USR-20831,user1193@email.com,10.90.153.247,60686
CHI-SESS-001194,CHI-HS-0255,CHI-LINK,Lincoln Park,41.852768,-87.544819,2023-05-29 01:49:03,2023-05-29 03:45:03,116,1257.34,c5:21:ef:85:60:b6,USR-35536,user1194@email.com,10.55.185.116,60679
CHI-SESS-001195,CHI-HS-0200,CityOfChicago_Free,Loop,41.918763,-87.893696,2024-03-18 02:24:18,2024-03-18 03:41:18,77,1838.11,a0:f7:cb:38:33:29,USR-16944,user1195@email.com,10.176.240.158,60620
